Origin,FlightsCount,DelayedFlightRate,AvgArrDelay,AvgCarrierDelay,AvgWeatherDelay,AvgNASDelay,AvgSecurityDelay,AvgLateAircraftDelay,CarrierShare,WeatherShare,NASShare,SecurityShare,LateAircraftShare,cluster,pc1,pc2
FAR,1274,0.36106750392464676,4.898664571877455,2.586342229199372,0.3602825745682888,3.043956043956044,0.019623233908948195,2.7621664050235477,0.2948282032927702,0.041070150322118824,0.3469935576234789,0.0022369362920544025,0.31487115246957764,,,
FAT,2690,0.379182156133829,5.092806559821096,3.392565055762082,0.1479553903345725,2.1033457249070633,0.0,2.4981412639405205,0.4166742763217971,0.01817185645146562,0.2583325723678203,0.0,0.306821294858917,,,
FAY,814,0.4226044226044226,5.932349323493235,1.285012285012285,0.757985257985258,2.539312039312039,0.0,2.614250614250614,0.1785592352338682,0.10532604984636394,0.3528508023216115,0.0,0.3632639125981564,,,
FCA,617,0.34035656401944897,-0.6166394779771615,1.2625607779578607,0.18962722852512157,1.0518638573743921,0.0,1.6758508914100487,0.3020550601008143,0.045366421093447074,0.25164792555253973,0.0,0.4009305932531989,,,
FLG,348,0.3275862068965517,-2.057471264367816,0.47988505747126436,0.04310344827586207,0.5775862068965517,0.0,0.5718390804597702,0.2869415807560137,0.02577319587628866,0.34536082474226804,0.0,0.34192439862542956,,,
FLL,18934,0.43493186859617616,7.0110775427995975,1.9736452941797824,0.27104679412696736,2.8101299250026406,0.028784197739516213,3.0679201436569135,0.24211972191446213,0.03325104800409483,0.3447366545506379,0.0035311420814948717,0.3763614334493103,0.0,1.618742252481795,2.8641515623073217
FLO,74,0.4189189189189189,10.95945945945946,3.918918918918919,0.6081081081081081,10.391891891891891,0.0,0.3918918918918919,0.2559576345984113,0.03971756398940865,0.678729037952339,0.0,0.02559576345984113,,,
FNT,1112,0.37949640287769787,4.130984643179765,2.545863309352518,0.6348920863309353,3.0755395683453237,0.0,3.629496402877698,0.25752751751114344,0.06422268716455927,0.31110706813426725,0.0,0.36714272719003,,,
FOE,3,0.0,-14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
FSD,1699,0.3761035903472631,4.041813898704358,1.8210712183637434,0.5897586815773985,1.3931724543849324,0.01353737492642731,2.5826957033549145,0.28453191098032005,0.09214640426705904,0.21767518852308257,0.0021151370240941694,0.4035313592054442,,,
FSM,412,0.33980582524271846,6.179611650485437,3.9053398058252426,0.941747572815534,2.121359223300971,0.0,4.502427184466019,0.34045704612780364,0.08209902666102412,0.184934405416843,0.0,0.39250952179432924,,,
FWA,1442,0.3779472954230236,5.954798331015299,2.070735090152566,1.0041608876560333,2.8335644937586686,0.14424410540915394,3.3176144244105408,0.2209887507400829,0.10716400236826525,0.30239786856127887,0.015393724097098875,0.3540556542332741,,,
GCC,169,0.4319526627218935,5.93491124260355,2.094674556213018,1.0828402366863905,2.331360946745562,0.0,6.384615384615385,0.1761194029850746,0.09104477611940298,0.19601990049751244,0.0,0.53681592039801,,,
GCK,62,0.3064516129032258,1.7258064516129032,5.548387096774194,1.564516129032258,1.032258064516129,0.0,2.9838709677419355,0.4985507246376812,0.14057971014492754,0.0927536231884058,0.0,0.26811594202898553,,,
GCN,57,0.5614035087719298,4.807017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
GEG,3905,0.38873239436619716,2.6616174582798457,0.7541613316261203,0.027400768245838668,0.8473751600512164,0.017157490396927016,1.4481434058898848,0.24373086154100804,0.008855416701150377,0.27385583050566914,0.005544980551187619,0.46801291070098483,,,
GFK,423,0.2907801418439716,0.1066350710900474,1.0851063829787233,0.8014184397163121,1.1252955082742317,0.0,1.260047281323877,0.2540121748754842,0.1876037631433315,0.2634200332042059,0.0,0.2949640287769784,,,
GGG,195,0.3282051282051282,2.051546391752577,2.066666666666667,0.1794871794871795,2.051282051282051,0.0,3.317948717948718,0.2713804713804714,0.02356902356902357,0.26936026936026936,0.0,0.4356902356902357,,,
GJT,832,0.33653846153846156,1.2418772563176896,2.3930288461538463,0.6538461538461539,0.8557692307692307,0.0,1.8786057692307692,0.4139293139293139,0.1130977130977131,0.14802494802494803,0.0,0.32494802494802494,,,
GNV,703,0.41536273115220484,8.004267425320057,2.4054054054054053,1.1408250355618776,3.5291607396870557,0.0,3.880512091038407,0.21955336276291873,0.10412879771487925,0.3221241236042586,0.0,0.3541937159179434,,,
GPT,1014,0.3895463510848126,5.843564356435643,1.7416173570019724,0.7938856015779092,2.8944773175542404,0.005917159763313609,4.4733727810650885,0.1757563694267516,0.08011544585987261,0.29209792993630573,0.0005971337579617834,0.45143312101910826,,,
GRB,1416,0.3622881355932203,4.47773851590106,1.3580508474576272,0.16596045197740114,3.062146892655367,0.0,3.472457627118644,0.16852160196301813,0.020594163526421874,0.3799842257470861,0.0,0.43090000876347384,,,
GRI,68,0.3235294117647059,3.9402985074626864,2.25,4.367647058823529,3.7205882352941178,0.0,2.7058823529411766,0.17249154453213078,0.33483652762119503,0.2852311161217587,0.0,0.20744081172491544,,,
GRK,556,0.3327338129496403,6.574774774774775,3.5431654676258995,1.4316546762589928,3.4154676258992804,0.0,4.68705035971223,0.2709393480951726,0.10947600055013065,0.26117452895062576,0.0,0.35841012240407094,,,
GRR,3915,0.39284802043422734,4.138981315587407,1.6102171136653896,0.19923371647509577,2.390038314176245,0.0002554278416347382,2.397190293742018,0.24408564680373251,0.03020095249157858,0.36229527238936,3.871916986099818e-05,0.3633794091454679,,,
GSO,4846,0.45810978126289725,6.756117793446703,1.163227404044573,0.3968221213371853,1.4626496079240612,0.0,1.94098225340487,0.23434771763532053,0.07994512347218757,0.29467032510185415,0.0,0.39103683379063775,,,
GSP,3106,0.4150032195750161,4.369186046511628,1.45460399227302,0.04475209272376046,2.339343206696716,0.0,2.63650998068255,0.22464200477326968,0.006911296738265712,0.3612768496420048,0.0,0.40716984884645985,,,
GST,28,0.6428571428571429,17.0,0.17857142857142858,0.0,1.0,0.0,11.571428571428571,0.014005602240896359,0.0,0.0784313725490196,0.0,0.907563025210084,,,
GTF,849,0.31566548881036516,0.31560283687943264,1.4075382803297998,0.5347467608951708,0.375736160188457,0.0,1.2037691401648998,0.3996655518394649,0.15183946488294314,0.10668896321070234,0.0,0.34180602006688965,,,
GTR,183,0.3442622950819672,1.9398907103825136,2.8852459016393444,0.31693989071038253,2.7650273224043715,0.0,1.6010928961748634,0.38122743682310467,0.04187725631768953,0.36534296028880864,0.0,0.21155234657039712,,,
GUC,136,0.4485294117647059,14.492647058823529,8.463235294117647,2.2205882352941178,1.9705882352941178,0.0,5.352941176470588,0.4699877501020825,0.12331563903634137,0.10943242139648836,0.0,0.2972641894650878,,,
GUM,191,0.3717277486910995,2.263157894736842,0.5759162303664922,1.1675392670157068,0.04712041884816754,0.0,0.0,0.3216374269005848,0.652046783625731,0.02631578947368421,0.0,0.0,,,
HDN,329,0.3708206686930091,3.4478527607361964,0.7173252279635258,0.2735562310030395,2.1185410334346506,0.0,5.468085106382978,0.08362863217576187,0.031892274982282066,0.2469879518072289,0.0,0.6374911410347271,,,
HGR,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
HHH,52,0.4423076923076923,3.8461538461538463,5.230769230769231,0.0,2.2115384615384617,0.0,1.2307692307692308,0.6031042128603105,0.0,0.2549889135254989,0.0,0.1419068736141907,,,
HIB,56,0.17857142857142858,-9.107142857142858,0.625,0.16071428571428573,1.0357142857142858,0.0,1.8571428571428572,0.16990291262135923,0.043689320388349516,0.2815533980582524,0.0,0.5048543689320388,,,
HKY,12,0.16666666666666666,-9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
HLN,469,0.326226012793177,-1.1853448275862069,0.6119402985074627,0.16204690831556504,0.7270788912579957,0.0,1.2579957356076759,0.22179289026275115,0.05873261205564142,0.2635239567233385,0.0,0.4559505409582689,,,
HNL,11352,0.3664552501761804,1.4330833700926335,2.098749119097956,0.03550035236081748,0.44970049330514444,0.003083157152924595,1.302413671599718,0.5396009331189273,0.009127352614771364,0.11562068262632211,0.0007926981179081829,0.334858333522071,3.0,-3.468730782897726,-1.8809344547087774
HOB,65,0.26153846153846155,2.123076923076923,2.5538461538461537,3.230769230769231,1.9230769230769231,0.0,4.369230769230769,0.21146496815286625,0.267515923566879,0.1592356687898089,0.0,0.36178343949044584,,,
HOU,18643,0.4383414686477498,6.592483062694914,1.7811511022904039,0.22630477927372203,0.784315828997479,0.009708737864077669,2.6519873410931716,0.3266088975007131,0.04149740825620395,0.14381965004081873,0.0017802870098063324,0.4862937571924579,4.0,-0.8488264493379225,1.2877547006375507
HPN,2238,0.4110813226094727,8.432735426008968,3.1067917783735477,0.4383378016085791,3.419124218051832,0.034405719392314564,4.693923145665773,0.2657062060531947,0.037488535616019565,0.29241822072760626,0.002942525221644757,0.4014445123815347,,,
HRL,1588,0.37468513853904284,2.809102402022756,0.41120906801007556,0.09445843828715365,0.49622166246851385,0.0,2.0743073047858944,0.13367451381780962,0.030706243602865915,0.16131013306038894,0.0,0.6743091095189355,,,
HSV,2564,0.40678627145085805,4.521484375,1.4321372854914196,0.5347113884555382,1.8545241809672386,0.0015600624024961,2.7254290171606863,0.21870160810005956,0.08165574746873139,0.2832042882668255,0.00023823704586063132,0.41620011911852295,,,
HTS,175,0.5142857142857142,4.091428571428572,1.76,0.04,1.4457142857142857,0.0,0.24571428571428572,0.5040916530278232,0.011456628477905073,0.41407528641571195,0.0,0.07037643207855974,,,
HVN,90,0.5,12.766666666666667,3.2888888888888888,1.988888888888889,2.7333333333333334,0.0,2.3777777777777778,0.3165775401069519,0.19144385026737967,0.2631016042780749,0.0,0.2288770053475936,,,
HYA,3,0.3333333333333333,67.33333333333333,0.0,0.0,74.66666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
HYS,62,0.25806451612903225,-0.25806451612903225,0.0,0.0,0.7096774193548387,0.0,10.32258064516129,0.0,0.0,0.06432748538011696,0.0,0.935672514619883,,,
IAD,20400,0.4208823529411765,7.098334070470293,2.8612254901960785,0.48274509803921567,2.3713235294117645,0.015931372549019607,3.077450980392157,0.3248190008736929,0.054803363439567716,0.26920315865039485,0.0018086000322765545,0.34936587700406796,0.0,2.835850808588578,1.2173914696653276
IAG,25,0.36,17.16,16.48,1.64,3.36,0.0,7.0,0.5786516853932584,0.05758426966292135,0.11797752808988764,0.0,0.24578651685393257,,,
IAH,48748,0.43614096988594403,6.045426503249157,2.281139739066218,0.5079593008943957,2.083018790514483,0.015405760236317387,2.1729301714942153,0.32308684624167955,0.07194428545279691,0.2950261924615684,0.00218197877292022,0.30776069707103487,5.0,2.5838304019203617,0.14822939614856642
ICT,3293,0.4023686607956271,4.942196531791907,2.073792894017613,0.30914060127543275,1.8651685393258426,0.0,2.5733373823261463,0.3040110403775097,0.04531896897119708,0.273427413969639,0.0,0.3772425766816543,,,
IDA,676,0.34467455621301774,0.6331360946745562,1.3180473372781065,0.41420118343195267,0.9349112426035503,0.0,1.3905325443786982,0.32482683193583667,0.1020780167699599,0.23040466642362378,0.0,0.3426904848705797,,,
IFP,6,0.5,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ILE,130,0.3076923076923077,1.3307692307692307,0.4230769230769231,0.0,0.26153846153846155,0.0,2.276923076923077,0.14285714285714285,0.0,0.08831168831168831,0.0,0.7688311688311689,,,
ILG,17,0.4117647058823529,-2.3529411764705883,1.1764705882352942,0.0,0.23529411764705882,0.0,0.8823529411764706,0.5128205128205128,0.0,0.10256410256410256,0.0,0.38461538461538464,,,
ILM,979,0.3881511746680286,5.760245901639344,2.5127681307456586,0.3176710929519918,2.6598569969356487,0.0,2.6251276813074567,0.3096286972938955,0.039144115796098174,0.3277533039647577,0.0,0.3234738829452486,,,
IMT,52,0.21153846153846154,-3.980392156862745,0.6730769230769231,0.8076923076923077,0.0,0.0,6.134615384615385,0.08838383838383838,0.10606060606060606,0.0,0.0,0.8055555555555556,,,
IND,12124,0.41999340151765097,4.94254298941799,1.328027053777631,0.16916859122401848,1.7083470801715606,0.0018970636753546685,2.1074727812603102,0.24986809025730158,0.03182904497346287,0.32142524597287314,0.0003569322449486328,0.39652068655141376,1.0,-0.7437661083649572,-1.5110210778209794
INL,42,0.21428571428571427,19.4390243902439,9.0,0.0,20.738095238095237,0.0,1.6904761904761905,0.2863636363636364,0.0,0.6598484848484848,0.0,0.05378787878787879,,,
IPL,71,0.36619718309859156,-0.2112676056338028,1.2253521126760563,1.4647887323943662,0.04225352112676056,0.0,1.3661971830985915,0.29896907216494845,0.35738831615120276,0.010309278350515464,0.0,0.3333333333333333,,,
ISN,130,0.25384615384615383,4.4186046511627906,4.7846153846153845,4.030769230769231,4.653846153846154,0.0,2.269230769230769,0.3040078201368524,0.2561094819159335,0.2956989247311828,0.0,0.1441837732160313,,,
ISO,69,0.43478260869565216,2.764705882352941,3.0869565217391304,0.36231884057971014,0.6376811594202898,0.0,0.0,0.7553191489361702,0.08865248226950355,0.15602836879432624,0.0,0.0,,,
ISP,2307,0.3693107932379714,2.8123370981754996,1.2921543129605548,0.31729518855656696,1.1742522756827047,0.011270047680970958,2.439531859557867,0.2468532626697582,0.0606160980457105,0.22432924809539584,0.0021530308049022857,0.4660483603842332,,,
ITH,256,0.484375,5.0078125,0.203125,0.1484375,0.40625,0.0,3.2109375,0.051181102362204724,0.03740157480314961,0.10236220472440945,0.0,0.8090551181102362,,,
ITO,1138,0.31985940246045697,-0.10993843447669305,0.8840070298769771,0.0210896309314587,0.36291739894551844,0.0,1.6458699472759226,0.3033775633293124,0.007237635705669481,0.12454764776839566,0.0,0.5648371531966224,,,
IYK,105,0.1619047619047619,-6.704761904761905,0.13333333333333333,0.0,0.3904761904761905,0.0,0.49523809523809526,0.1308411214953271,0.0,0.38317757009345793,0.0,0.48598130841121495,,,
JAC,886,0.417607223476298,7.094425483503982,3.6015801354401806,0.4187358916478555,2.475169300225734,0.0,3.028216704288939,0.37817018250770323,0.0439677648731927,0.25989570988385874,0.0,0.3179663427352453,,,
JAN,2867,0.4248343215905127,6.35944055944056,1.3163585629577956,0.5043599581444018,1.7324729682595048,0.006278339727938612,2.9797697942099757,0.2013014721570301,0.07712822701088116,0.2649349263921485,0.0009601024109238319,0.4556752720290164,,,
JAX,8111,0.41832079891505364,5.614280410840243,1.4254715818024903,0.31993588953273333,2.1163851559610407,0.007027493527308594,2.265811860436444,0.23236464488122513,0.05215241770167611,0.3449897503918968,0.0011455444350657181,0.36934764259013625,1.0,0.690649869229173,-0.9749359661891528
JFK,25631,0.4332644063828957,7.426838336007513,3.7349303577698882,0.9137762865280324,3.6695798057040303,0.027622800515001364,3.180523584721626,0.3240317634395499,0.07927658969516034,0.31836213841331734,0.002396474339446374,0.27593303411252595,0.0,6.559089050482349,2.095191375714259
JLN,66,0.48484848484848486,23.153846153846153,12.590909090909092,0.5151515151515151,2.484848484848485,0.0,11.348484848484848,0.46737907761529807,0.019122609673790775,0.0922384701912261,0.0,0.421259842519685,,,
JMS,56,0.23214285714285715,2.2181818181818183,6.660714285714286,1.3214285714285714,0.23214285714285715,0.0,9.464285714285714,0.37676767676767675,0.07474747474747474,0.013131313131313131,0.0,0.5353535353535354,,,
JNU,1329,0.47027840481565086,6.972727272727273,1.6373212942061701,0.1474793077501881,0.6651617757712566,0.0,2.4981188863807375,0.3309002433090024,0.029805352798053526,0.13442822384428224,0.0,0.5048661800486618,,,
KOA,2255,0.3046563192904656,0.7697426796805679,1.765410199556541,0.021729490022172948,0.7494456762749445,0.0,2.764079822616408,0.33305446331464905,0.004099389274659081,0.14138709947293565,0.0,0.5214590479377562,,,
KSM,7,0.5714285714285714,21.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
KTN,769,0.4317295188556567,4.383507853403142,0.7867360208062418,0.045513654096228866,0.3953185955786736,0.0,2.8595578673602082,0.1924912503977092,0.011135857461024499,0.0967228762328985,0.0,0.6996500159083678,,,
LAN,939,0.3652822151224707,3.6926360725720384,0.9744408945686901,0.4472843450479233,2.22790202342918,0.0,2.36741214057508,0.16194690265486725,0.0743362831858407,0.37026548672566373,0.0,0.3934513274336283,,,
LAR,41,0.21951219512195122,-3.4390243902439024,4.658536585365853,0.0,1.5365853658536586,0.0,3.951219512195122,0.45913461538461536,0.0,0.15144230769230768,0.0,0.3894230769230769,,,
LAS,44363,0.4518855803259473,6.001129024974032,1.8323828415571535,0.1272456777043933,1.2835020174469716,0.012758379730856795,2.9665937831075446,0.29447777198168434,0.02044934214339535,0.20626847504781778,0.0020503680519329973,0.47675404277516953,4.0,-0.9259504752861386,1.8454806561574817
LAW,287,0.2926829268292683,-2.1846689895470384,1.1951219512195121,0.34146341463414637,1.2125435540069687,0.0,1.6620209059233448,0.27093206951026855,0.07740916271721959,0.27488151658767773,0.0,0.3767772511848341,,,
LAX,65745,0.44538748193778993,5.190752678340115,1.9215909955129669,0.07424138717773214,1.2416609628108601,0.020670773442847366,2.2183740208380867,0.35087694935495967,0.013556262237713683,0.22672369499104303,0.003774423351987891,0.40506867006429575,2.0,-1.2519091082162481,2.260364875819596
LBB,2512,0.3765923566878981,3.7512974051896206,0.7253184713375797,0.2519904458598726,0.6261942675159236,0.0,2.3455414012738856,0.18366935483870966,0.06381048387096774,0.15856854838709677,0.0,0.5939516129032258,,,
LBE,56,0.26785714285714285,2.375,4.946428571428571,0.0,1.0357142857142858,0.0,6.642857142857143,0.3917963224893918,0.0,0.08203677510608204,0.0,0.5261669024045261,,,
LBF,13,0.38461538461538464,-4.846153846153846,0.0,0.0,2.4615384615384617,0.0,0.9230769230769231,0.0,0.0,0.7272727272727273,0.0,0.2727272727272727,,,
LBL,14,0.2857142857142857,8.23076923076923,3.0,0.0,1.3571428571428572,0.0,11.5,0.1891891891891892,0.0,0.08558558558558559,0.0,0.7252252252252253,,,
LCH,268,0.27238805970149255,0.9701492537313433,1.7462686567164178,0.8843283582089553,2.720149253731343,0.0,4.223880597014926,0.18238503507404522,0.09236165237724084,0.28409976617303195,0.0,0.441153546375682,,,
LCK,18,0.4444444444444444,22.38888888888889,1.2777777777777777,5.555555555555555,4.222222222222222,0.0,19.0,0.04251386321626617,0.18484288354898337,0.14048059149722736,0.0,0.6321626617375231,,,
LEX,2144,0.416044776119403,7.043945769050959,2.2901119402985075,1.1338619402985075,3.172574626865672,0.0,2.624533582089552,0.24835609509357612,0.12296408700050582,0.34405665149215986,0.0,0.28462316641375823,,,
LFT,919,0.36126224156692055,7.2319474835886215,3.797606093579978,0.5919477693144722,3.057671381936888,0.00544069640914037,4.794341675734494,0.31008440693025324,0.04833407374500222,0.24966681474900043,0.000444247001332741,0.39147045757441135,,,
LGA,35590,0.43096375386344477,6.227295774647887,1.8718741219443664,0.4257375667322282,2.4162124192188816,0.0028097780275358245,3.4366676032593424,0.22958480370533746,0.05221658579620644,0.29634773378914864,0.0003446184384649316,0.42150625827084254,1.0,1.6506718143619452,-0.24562445279118492
LGB,3130,0.35559105431309906,2.6939558682443234,1.7041533546325878,0.06261980830670927,1.555591054313099,0.034185303514377,3.0003194888178912,0.2680806151681158,0.009850731266020003,0.24471025782781325,0.005377695129919083,0.47198070060813185,,,
LIH,2138,0.30729653882132835,0.5135767790262172,1.9041159962581853,0.05612722170252572,0.6637043966323667,0.0037418147801683817,2.4186155285313378,0.37732876077486327,0.011122439521735101,0.13152284734451755,0.0007414959681156733,0.4792844563907684,,,
LIT,4944,0.43406148867313915,5.641627859890666,1.0408576051779934,0.45024271844660196,1.6644417475728155,0.02568770226537217,2.930622977346278,0.17030148591852268,0.07366714101333686,0.2723301452824569,0.00420293212430089,0.4794982956613827,,,
LMT,56,0.25,-2.5454545454545454,0.0,0.19642857142857142,6.375,0.0,0.875,0.0,0.026378896882494004,0.8561151079136691,0.0,0.11750599520383694,,,
LNK,950,0.3968421052631579,6.015806111696523,1.3094736842105263,1.523157894736842,2.3989473684210525,0.0,1.433684210526316,0.19646241313960833,0.22852179406190776,0.3599178774478838,0.0,0.21509791535060013,,,
LNY,2,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LRD,472,0.3622881355932203,6.808917197452229,3.4088983050847457,0.951271186440678,2.5508474576271185,0.012711864406779662,4.59957627118644,0.29582643868358155,0.08255193969479684,0.22136422136422138,0.0011031439602868175,0.39915425629711343,,,
LSE,445,0.36629213483146067,2.9527027027027026,1.9101123595505618,0.13707865168539327,1.9325842696629214,0.0,2.8179775280898878,0.2809917355371901,0.020165289256198347,0.28429752066115704,0.0,0.41454545454545455,,,
LWB,52,0.40384615384615385,17.423076923076923,2.6153846153846154,0.8653846153846154,2.230769230769231,0.28846153846153844,15.98076923076923,0.1189851268591426,0.03937007874015748,0.10148731408573929,0.013123359580052493,0.7270341207349081,,,
LWS,113,0.18584070796460178,-5.548672566371682,1.5132743362831858,1.1592920353982301,0.2831858407079646,0.0,2.9557522123893807,0.2559880239520958,0.19610778443113772,0.04790419161676647,0.0,0.5,,,
LYH,140,0.4357142857142857,3.9785714285714286,1.4428571428571428,0.0,2.742857142857143,0.0,1.4357142857142857,0.25667090216010163,0.0,0.48792884371029227,0.0,0.2554002541296061,,,
MAF,2538,0.3455476753349094,4.309155766944114,1.0177304964539007,0.1095350669818755,0.7821118991331757,0.001970055161544523,3.557919621749409,0.18608169440242056,0.02002737554931201,0.14300122469562712,0.0003602045962106477,0.6505295007564297,,,
MBS,1018,0.3388998035363458,4.375,1.2799607072691552,0.2288801571709234,1.7721021611001964,0.0,2.2033398821218073,0.23338706788464983,0.041733834855812287,0.323123768583199,0.0,0.4017553286763389,,,
MCI,17275,0.41065123010130244,4.997679275934091,1.5210998552821997,0.1683357452966715,1.3258465991316932,0.005499276410998553,2.197742402315485,0.29148086522462563,0.0322573488630061,0.2540654464780921,0.0010537992235163617,0.42114254021075986,6.0,-1.200263444419952,-0.6158050234522167
MCN,62,0.4838709677419355,16.306451612903224,12.983870967741936,2.6129032258064515,5.032258064516129,0.0,0.0,0.6293979671618452,0.1266614542611415,0.2439405785770133,0.0,0.0,,,
MCO,34145,0.4236930736564651,5.794581266328118,1.6322155513252306,0.3996485576219066,1.9798506369893103,0.013120515448821203,2.731966612974081,0.24156628856014667,0.059147591575607575,0.29301593768827666,0.0019418233200844347,0.40432835885588464,1.0,0.9760564145048573,0.4409117532943615
MDT,2261,0.3967271118973905,4.160619469026549,1.5055285272003538,0.40645731977001326,1.7187085360459973,0.0,1.9186200796107917,0.27129991232964057,0.07324460030286124,0.3097154698334263,0.0,0.3457400175340719,,,
MDW,21607,0.4434211135280233,7.182518326064767,2.542833341046883,0.4510575276530754,1.6231776739019763,0.011107511454621188,3.780348960984866,0.30241134283339666,0.05364288348387026,0.1930395248867533,0.001320982150228695,0.4495852666457511,4.0,1.7886292599958817,1.8062652119184193
MEI,147,0.4013605442176871,6.333333333333333,0.9047619047619048,0.3401360544217687,2.891156462585034,0.0,7.7482993197278915,0.07613050944476245,0.028620492272467088,0.24327418431597023,0.0,0.6519748139668002,,,
MEM,16006,0.4368361864300887,5.262561082571106,1.7314756966137699,0.22429089091590654,1.3736098962888916,0.0,1.5083718605522929,0.3579094184649955,0.04636266191417096,0.28393578965040744,0.0,0.31179212997042605,3.0,0.2560205781124923,-2.2686426675258864
MFE,1134,0.3994708994708995,3.2718446601941746,0.7134038800705468,0.06349206349206349,0.564373897707231,0.0,2.9638447971781305,0.165710774272839,0.014748054076198279,0.13109381401065137,0.0,0.6884473576403114,,,
MFR,953,0.41028331584470096,9.290661070304303,2.571878279118573,0.291710388247639,3.89401888772298,0.02833158447009444,3.900314795383001,0.24067164179104478,0.027297721916732128,0.36439512961508247,0.0026512175962293792,0.36498428908091124,,,
MGM,984,0.47764227642276424,9.612244897959183,3.75,0.42784552845528456,3.0010162601626016,0.0,3.6351626016260163,0.3467719199323372,0.03956395075650785,0.2775115120759327,0.0,0.3361526172352223,,,
MHK,140,0.3357142857142857,5.330935251798561,1.8214285714285714,5.2214285714285715,3.5785714285714287,0.0,4.05,0.12414800389483933,0.3558909444985394,0.2439143135345667,0.0,0.27604673807205454,,,
MHT,3443,0.3764159163520186,3.5720104742508,1.383967470229451,0.34359570142317747,2.5033401103688644,0.03340110368864362,2.1574208539064768,0.215513342379014,0.0535052012663953,0.3898236092265943,0.005201266395296246,0.3359565807327001,,,
MIA,23448,0.45773626748549984,7.529890025247123,2.531729785056295,0.5037529853292392,1.9612333674513818,0.012367792562265438,1.938886045718185,0.3643840997814825,0.07250362149819539,0.2822743008667043,0.001780058435021729,0.2790579194185961,5.0,3.3603209907581393,-0.020850202369211653
MIB,1,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
MKE,8580,0.4054778554778555,5.34879644776817,2.079137529137529,0.38846153846153847,2.5068764568764568,0.0018648018648018648,3.0155011655011656,0.26015750328131837,0.04860726265130524,0.3136794516552428,0.0002333381945457197,0.37732244421758787,1.0,1.3797101385790536,-1.0754718375435222
MKG,74,0.3108108108108108,3.175675675675676,1.9324324324324325,4.391891891891892,1.6756756756756757,0.0,6.202702702702703,0.13606089438629876,0.30922930542340626,0.11798287345385347,0.0,0.4367269267364415,,,
MKK,4,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
MLB,795,0.4440251572327044,6.1186868686868685,1.3672955974842766,0.3421383647798742,1.7119496855345913,0.0,0.9069182389937107,0.3158965417029933,0.07904678872420808,0.3955245568148794,0.0,0.20953211275791922,,,
MLI,1368,0.3969298245614035,4.991202346041056,1.644736842105263,0.7171052631578947,2.0285087719298245,0.01827485380116959,3.4444444444444446,0.20943870427254957,0.09131527506283162,0.2583077352694778,0.0023270967141394397,0.4386111886810016,,,
MLU,817,0.44063647490820074,7.0,3.343941248470012,0.15177478580171358,1.7490820073439413,0.025703794369645042,2.193390452876377,0.44801574286651363,0.020334535913414234,0.23433912758281403,0.003443752049852411,0.2938668415874057,,,
MMH,22,0.45454545454545453,9.227272727272727,0.3181818181818182,0.0,13.818181818181818,0.0,2.772727272727273,0.01881720430107527,0.0,0.8172043010752689,0.0,0.1639784946236559,,,
MOB,1842,0.44353963083604775,6.877040261153428,1.47557003257329,0.5879478827361564,1.8089033659066232,0.0,2.941910966340934,0.21653919694072657,0.0862810707456979,0.2654557042702358,0.0,0.4317240280433397,,,
MOD,177,0.4689265536723164,6.813559322033898,0.7344632768361582,0.23163841807909605,4.395480225988701,0.0,4.5875706214689265,0.07382169222032936,0.02328222600795003,0.44179443498012494,0.0,0.4611016467915957,,,
MOT,509,0.35363457760314343,0.37524557956778,1.5697445972495088,0.630648330058939,0.9823182711198428,0.0,1.6483300589390963,0.32492883285888574,0.1305408702724685,0.203334688897926,0.0,0.3411956079707198,,,
MQT,152,0.3223684210526316,5.801324503311259,4.296052631578948,2.1184210526315788,2.7697368421052633,0.0,3.6907894736842106,0.33367399080224835,0.16453755748594787,0.21512519161982627,0.0,0.2866632600919775,,,
MRY,1215,0.36707818930041153,5.691358024691358,1.876543209876543,0.9012345679012346,2.2617283950617284,0.0,3.6090534979423867,0.2169775409212029,0.1042063189950514,0.2615150361629235,0.0,0.41730110392082226,,,
MSN,2787,0.36921420882669537,3.9050359712230214,2.251524937208468,0.2960172228202368,2.345174022246143,0.0,3.190168640114819,0.2785546233408798,0.03662271940338261,0.2901407200248591,0.0,0.3946819372308785,,,
